city,country,city_id,date,latitude,longitude,cloudiness,description,temperature,feels_like,temp_min,temp_max,humidity,visbility,windspeed
Antsohihy,MG,1068971,1648790387,-14.8796,47.9875,99,overcast clouds,77.23,78.46,77.23,77.23,81,10000,4.61
Yuanli,TW,1669401,1648790387,24.4397,120.6535,75,broken clouds,70.23,70.16,70.02,79.23,68,10000,24.16
Osakarovka,KZ,1520327,1648790388,50.565,72.5692,100,overcast clouds,38.41,35.89,38.41,38.41,99,10000,3.6
Jatibonico,CU,3556334,1648790388,21.9419,-79.17,6,light rain,73.45,74.5,73.45,73.45,85,10000,4.99
Poso,ID,1630723,1648790389,-1.3959,120.7524,94,overcast clouds,86.63,93.11,86.63,86.63,62,10000,5.73
Shitanjing,CN,1794971,1648790389,39.2342,106.3439,2,clear sky,48.54,41.11,48.54,48.54,15,10000,23.2
Petropavlovsk-Kamchatskiy,RU,2122104,1648790389,53.0452,158.6483,75,broken clouds,36.19,32.47,35.78,36.19,38,10000,4.47
Yulara,AU,6355222,1648790390,-25.2406,130.9889,100,overcast clouds,80.44,78.71,80.44,80.44,17,10000,12.66
Aktash,RU,1511997,1648790390,50.3,87.7333,91,overcast clouds,27.16,20.61,27.16,27.16,66,10000,5.84
Akureyri,IS,2633274,1648790390,65.6835,-18.0878,100,mist,31.93,31.93,31.93,31.93,100,9000,0.0
Puerto Madryn,AR,3840092,1648790391,-42.7692,-65.0385,100,overcast clouds,63.97,61.95,63.97,63.97,40,10000,0.63
Santa Cruz del Norte,CU,3537845,1648790391,23.1539,-81.9236,16,few clouds,75.9,77.38,75.9,75.9,89,10000,9.84
Safi,MA,2537881,1648790395,32.2994,-9.2372,5,clear sky,54.19,53.26,54.19,54.19,84,10000,13.49
Tilichiki,RU,2120591,1648790395,60.4667,166.1,98,overcast clouds,6.82,-5.78,6.82,6.82,79,10000,11.27
Algeciras,ES,2522013,1648790225,36.1333,-5.4505,20,few clouds,55.08,53.85,55.08,55.08,76,10000,16.11
Agadez,NE,2448083,1648790396,19.75,10.25,2,clear sky,71.2,68.25,71.2,71.2,5,10000,7.16
Sibolga,ID,1213855,1648790396,1.7427,98.7792,42,scattered clouds,86.25,91.96,86.25,86.25,61,10000,6.17
Ust'-Omchug,RU,2120047,1648790396,61.15,149.6333,96,overcast clouds,11.19,-1.41,11.19,11.19,76,10000,10.98
Karatau,KZ,1519938,1648790397,43.1667,70.4667,83,broken clouds,61.43,58.44,61.43,61.43,25,10000,0.22
Camacupa,AO,3351014,1648790397,-12.0167,17.4833,68,light rain,59.58,59.88,59.58,59.58,99,10000,2.93
Aban,RU,1512218,1648790398,56.67,96.06,100,overcast clouds,37.8,28.96,37.8,37.8,92,10000,15.19
Yermakovskoye,RU,1485904,1648790398,53.2831,92.4003,100,overcast clouds,41.2,41.2,41.2,41.2,63,10000,1.83
Rafaela,AR,3839479,1648790398,-31.2503,-61.4867,0,clear sky,50.0,47.64,50.0,50.0,65,10000,6.06
Concordia,AR,3435261,1648790399,-31.393,-58.0209,44,scattered clouds,46.78,44.65,46.78,46.78,95,10000,4.68
Harindānga,IN,1349090,1648790399,22.0383,88.3214,4,clear sky,89.83,97.14,89.83,89.83,56,10000,19.66
Wau,SS,363885,1648790400,7.7029,27.9953,53,broken clouds,81.43,79.59,81.43,81.43,22,10000,3.62
Härnösand,SE,2707684,1648790400,62.6323,17.9379,16,few clouds,14.0,5.76,12.22,14.0,82,10000,5.14
Novy Urengoy,RU,1496511,1648789810,66.0833,76.6333,100,overcast clouds,14.56,1.96,14.56,14.56,89,10000,16.31
Zhireken,RU,2012510,1648790401,52.8249,117.3076,12,few clouds,39.15,34.02,39.15,39.15,40,10000,7.16
Nangomba,TZ,877597,1648790402,-10.9,38.5,98,overcast clouds,72.73,74.12,72.73,72.73,94,10000,2.08
Kapit,MY,1737185,1648790402,2.0167,112.9333,86,light rain,88.56,98.38,88.56,88.56,64,10000,2.33
Pacific Grove,US,5380437,1648790307,36.6177,-121.9166,100,overcast clouds,49.87,47.64,47.59,51.91,85,10000,5.75
Chābua,IN,1274954,1648790403,27.4825,95.1736,100,light rain,73.35,74.52,73.35,73.35,88,1500,5.75
Franca,BR,3463011,1648790404,-20.5386,-47.4008,68,light rain,61.9,62.35,61.9,61.9,97,10000,4.56
Nantucket,US,4944903,1648790405,41.2835,-70.0995,100,thunderstorm with heavy rain,53.11,52.68,52.02,57.31,97,2816,23.02
Dawlatabad,AF,1142226,1648790406,36.4141,64.9053,0,clear sky,71.4,69.33,71.4,71.4,23,10000,3.89
Krasnaya Gora,RU,542788,1648790406,52.9995,31.6023,100,overcast clouds,34.23,24.31,34.23,34.23,97,231,15.41
Minas Novas,BR,3457152,1648790407,-17.2186,-42.5903,14,few clouds,65.88,66.02,65.88,65.88,82,10000,1.41
Vega de Alatorre,MX,3514843,1648790407,20.0333,-96.6333,24,few clouds,72.09,73.36,72.09,72.09,93,10000,8.88
Kalispell,US,5660340,1648790408,48.1958,-114.3129,20,few clouds,35.33,29.57,31.03,37.38,68,10000,6.91
Balikpapan,ID,1650527,1648790408,-1.2675,116.8289,20,few clouds,86.99,99.59,86.99,86.99,79,10000,3.44
Chegdomyn,RU,2025579,1648790408,51.1167,133.0167,26,scattered clouds,29.43,25.47,29.43,29.43,55,10000,3.69
Tougan,BF,2354176,1648790409,13.0667,-3.0667,10,clear sky,81.12,78.87,81.12,81.12,6,10000,7.27
Yangjiang,CN,1806408,1648790409,21.85,111.9667,100,overcast clouds,67.14,67.21,67.14,67.14,78,10000,14.92
Maneromango,TZ,154915,1648790410,-7.1988,38.7848,34,scattered clouds,72.0,73.27,72.0,72.0,93,10000,2.1
Sukumo,JP,1851462,1648790410,32.9333,132.7333,67,broken clouds,53.24,51.22,53.24,53.24,63,10000,3.65
Villa Carlos Paz,AR,3832791,1648790191,-31.4241,-64.4978,0,clear sky,47.62,46.99,42.08,50.83,44,10000,3.0
Boa Vista,BR,3664980,1648790411,2.8197,-60.6733,0,clear sky,78.78,78.78,78.78,78.78,65,10000,10.36
Shepsi,RU,494846,1648790411,44.0361,39.1489,100,overcast clouds,55.17,53.26,55.17,55.17,61,10000,11.74
Sukhumi,GE,611847,1648790206,43.0033,41.0153,86,overcast clouds,58.91,56.95,58.91,58.91,52,10000,4.92
Manicoré,BR,3663503,1648790412,-5.8092,-61.3003,83,broken clouds,71.46,72.91,71.46,71.46,98,10000,2.64
Crotone,IT,2524881,1648790412,39.0851,17.1178,5,clear sky,58.19,57.52,58.19,58.19,81,10000,12.57
Anori,BR,3665315,1648790412,-3.7728,-61.6442,99,overcast clouds,73.02,74.68,73.02,73.02,99,10000,2.55
Presidencia Roque Sáenz Peña,AR,3840300,1648790413,-26.7852,-60.4388,3,clear sky,48.51,46.72,48.51,48.51,73,10000,4.59
Langsa,ID,1214724,1648790413,4.4683,97.9683,86,overcast clouds,92.32,98.65,92.32,92.32,49,10000,3.58
Oga,IT,3175788,1648790414,46.4631,10.347,100,snow,32.72,28.29,29.97,36.81,97,144,4.61
Pedernales,DO,3495137,1648790414,18.0384,-71.744,9,clear sky,77.29,77.86,77.29,77.29,67,10000,5.91
Aberdeen,GB,2657832,1648790127,57.1437,-2.0981,75,broken clouds,33.75,24.71,32.65,34.29,95,10000,12.66
